date,strategy,ret
2025-02-20,invvol_weekly,-0.014529827921071437
2025-02-21,invvol_weekly,-0.010437211253042636
2025-02-24,invvol_weekly,0.0014267808998330554
2025-02-25,invvol_weekly,0.0013926102966436385
2025-02-26,invvol_weekly,-0.004091316876560523
2025-02-27,invvol_weekly,-0.004513563060420199
2025-02-28,invvol_weekly,0.014075790161299642
2025-03-03,invvol_weekly,-0.011867704998984034
2025-03-04,invvol_weekly,-0.01571149377549686
2025-03-05,invvol_weekly,0.008524759330304155
2025-03-06,invvol_weekly,-0.01225684731739465
2025-03-07,invvol_weekly,0.007821348239681844
2025-03-10,invvol_weekly,-0.02278543595544345
2025-03-11,invvol_weekly,-0.01734270519342551
